"","session.code","subsession.round_number","participant.id_in_session","player.id_in_group","player.t","player.vote","player.bid","player.lama","player.payoff","group.price","group.policy","group.uniforme","group.costo","player.why_accept","player.why_reject","player.other_accept","player.other_reject","player.age","player.gender","player.major","player.political","player.gpa","player.finalassets","player.lama_star","player.vote_cond","marca","total_yes","total_shares_one","best_respond","unique_subject","player.better.yes","player.change_vote","player.better.yes.lag","player.t.lag","player.vote.lag","group.policy.lag","total_yes.lag","player.bid.delta"
"111","49mqxl65",15,3,3,1,1,100,1,130,100,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.7,1,4,8,8,1,103,1,0,1,1,1,0,4,-2
"112","49mqxl65",16,3,3,-1,NA,95,1,100,100,0,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,4,3,5,NA,103,1,NA,1,1,1,1,8,-5
"113","49mqxl65",17,3,3,-1,NA,60,1,200,100,1,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,5,6,0,NA,103,0,NA,1,-1,NA,0,3,-35
"114","49mqxl65",18,3,3,-1,NA,45,1,90,90,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,5,2,0,NA,103,0,NA,0,-1,NA,1,6,-15
"115","49mqxl65",19,3,3,-1,NA,87,1,95,95,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,5,1,0,NA,103,0,NA,0,-1,NA,0,2,42
"116","49mqxl65",20,3,3,1,0,100,1,100,100,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,1.2,0,5,3,0,1,103,0,NA,0,-1,NA,0,1,13
"117","49mqxl65",21,3,3,-1,NA,98,1,100,100,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,6,2,0,NA,103,0,NA,0,1,0,0,3,-2
"118","49mqxl65",22,3,3,1,1,120,1,95,105,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,1.2,0,6,4,0,0,103,0,NA,0,-1,NA,0,2,22
"119","49mqxl65",23,3,3,-1,NA,100,1,100,100,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,6,0,0,NA,103,0,NA,0,1,1,0,4,-20
"120","49mqxl65",24,3,3,0,1,105,1,100,105,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,1,0.6,1,6,5,0,1,103,0,NA,0,-1,NA,0,0,5
"121","49mqxl65",25,3,3,0,0,107,0,80,107,1,0,20,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,1,0.2,0,7,6,6,1,103,0,-1,0,0,1,0,5,2
"122","49mqxl65",26,3,3,1,0,110,0,55,105,1,0,20,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.4,0,7,9,7,1,103,0,0,0,0,0,1,6,3
"123","49mqxl65",27,3,3,-1,NA,40,0,97,97,1,0,20,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,7,8,10,NA,103,0,NA,0,1,0,1,9,-70
"124","49mqxl65",28,3,3,1,0,100,0,60,100,1,0,20,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.4,0,7,8,8,1,103,0,NA,0,-1,NA,1,8,60
"125","49mqxl65",29,3,3,1,1,105,0,65,95,1,0,20,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.4,0,8,10,8,0,103,0,1,0,1,0,1,8,5
"126","49mqxl65",30,3,3,-1,NA,50,0,93,93,1,0,20,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,8,10,10,NA,103,0,NA,0,1,1,1,10,-55
"127","49mqxl65",31,3,3,-1,NA,80,0,100,100,1,0,20,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,8,11,8,NA,103,0,NA,0,-1,NA,1,10,30
"128","49mqxl65",32,3,3,1,0,120,0,55,105,1,0,20,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.4,0,8,8,8,1,103,0,NA,0,-1,NA,1,11,40
"129","49mqxl65",33,3,3,1,1,110,0,30,100,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.7,0,9,9,7,0,103,0,1,0,1,0,1,8,-10
"130","49mqxl65",34,3,3,1,0,105,0,40,90,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.7,0,9,9,9,1,103,0,-1,0,1,1,1,9,-5
"131","49mqxl65",35,3,3,-1,NA,60,0,89,89,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,9,8,8,NA,103,0,NA,0,1,0,1,9,-45
"132","49mqxl65",36,3,3,1,0,89,0,45,85,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.7,0,9,6,6,1,103,0,NA,0,-1,NA,1,8,29
"133","49mqxl65",37,3,3,0,0,80,0,65,80,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,1,0.35,0,10,9,7,1,103,0,0,0,1,0,1,6,-9
"134","49mqxl65",38,3,3,-1,NA,75,0,80,80,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,10,9,8,NA,103,0,NA,0,0,0,1,9,-5
"135","49mqxl65",39,3,3,-1,NA,77,0,80,80,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,10,9,9,NA,103,0,NA,0,-1,NA,1,9,2
"136","49mqxl65",40,3,3,1,0,90,0,52,78,1,0,35,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,0.7,0,10,7,7,1,103,0,NA,0,-1,NA,1,9,13
"137","49mqxl65",41,3,3,0,0,80,0,100,80,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,1,0.6,0,11,2,0,1,103,0,0,0,1,0,1,7,-10
"138","49mqxl65",42,3,3,-1,NA,80,0,80,80,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,11,3,0,NA,103,0,NA,0,0,0,0,2,0
"139","49mqxl65",43,3,3,1,0,89,0,114,86,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,1.2,0,11,0,0,1,103,0,NA,0,-1,NA,0,3,9
"140","49mqxl65",44,3,3,1,0,92,0,110,90,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,1.2,0,11,1,0,1,103,0,0,0,1,0,0,0,3
"141","49mqxl65",45,3,3,-1,NA,70,0,95,95,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,12,1,0,NA,103,0,NA,0,1,0,0,1,-22
"142","49mqxl65",46,3,3,-1,NA,90,0,95,95,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,12,1,0,NA,103,0,NA,0,-1,NA,0,1,20
"143","49mqxl65",47,3,3,-1,NA,100,0,110,110,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,0,NA,NA,12,0,0,NA,103,0,NA,0,-1,NA,0,1,10
"144","49mqxl65",48,3,3,1,0,120,0,90,110,0,0,60,"To ensure fair payoffs"," To increase my own earnings",NA,NA,18,"Woman","Social sciences","Left",3.8,2,1.2,0,12,1,0,1,103,0,NA,0,-1,NA,0,0,20
"145","49mqxl65",1,4,4,1,1,50,1,150,50,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,2,0.4,1,1,4,2,1,104,1,NA,NA,NA,NA,NA,NA,NA
"146","49mqxl65",2,4,4,1,1,80,1,185,75,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,2,0.4,1,1,8,8,1,104,1,0,1,1,1,0,4,30
"147","49mqxl65",3,4,4,-1,NA,70,1,170,70,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,1,8,8,NA,104,1,NA,1,1,1,1,8,-10
"148","49mqxl65",4,4,4,0,1,80,1,180,80,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,1,0.2,1,1,7,7,1,104,1,NA,1,-1,NA,1,8,10
"149","49mqxl65",5,4,4,1,1,100,1,110,90,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,2,0.4,1,2,4,4,1,104,1,0,1,0,1,1,7,20
"150","49mqxl65",6,4,4,-1,NA,80,1,95,95,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,2,4,6,NA,104,1,NA,1,1,1,0,4,-20
"151","49mqxl65",7,4,4,-1,NA,50,1,97,97,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,2,5,5,NA,104,1,NA,1,-1,NA,0,4,-30
"152","49mqxl65",8,4,4,-1,NA,70,1,99,99,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,2,3,1,NA,104,1,NA,1,-1,NA,0,5,20
"153","49mqxl65",9,4,4,-1,NA,20,0.27,107,80,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,3,6,4,NA,104,0,NA,1,-1,NA,0,3,-50
"154","49mqxl65",10,4,4,-1,NA,50,1,90,90,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,3,4,4,NA,104,1,NA,0,-1,NA,1,6,30
"155","49mqxl65",11,4,4,-1,NA,70,1,96,96,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,3,3,5,NA,104,1,NA,1,-1,NA,0,4,20
"156","49mqxl65",12,4,4,-1,NA,70,1,199,99,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,3,7,7,NA,104,1,NA,1,-1,NA,0,3,0
"157","49mqxl65",13,4,4,-1,NA,70,1,99,99,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,4,4,6,NA,104,1,NA,1,-1,NA,1,7,0
"158","49mqxl65",14,4,4,-1,NA,70,1,100,100,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,4,4,4,NA,104,1,NA,1,-1,NA,0,4,0
"159","49mqxl65",15,4,4,-1,NA,50,1,200,100,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,4,8,8,NA,104,1,NA,1,-1,NA,0,4,-20
"160","49mqxl65",16,4,4,-1,NA,50,1,100,100,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,4,3,5,NA,104,1,NA,1,-1,NA,1,8,0
"161","49mqxl65",17,4,4,-1,NA,70,1,200,100,1,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,5,6,0,NA,104,0,NA,1,-1,NA,0,3,20
"162","49mqxl65",18,4,4,-1,NA,70,1,90,90,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,5,2,0,NA,104,0,NA,0,-1,NA,1,6,0
"163","49mqxl65",19,4,4,-1,NA,70,1,95,95,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,5,1,0,NA,104,0,NA,0,-1,NA,0,2,0
"164","49mqxl65",20,4,4,-1,NA,50,1,100,100,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,5,3,0,NA,104,0,NA,0,-1,NA,0,1,-20
"165","49mqxl65",21,4,4,-1,NA,100,1,100,100,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,6,2,0,NA,104,0,NA,0,-1,NA,0,3,50
"166","49mqxl65",22,4,4,-1,NA,79,1,105,105,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,6,4,0,NA,104,0,NA,0,-1,NA,0,2,-21
"167","49mqxl65",23,4,4,-1,NA,60,1,100,100,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,6,0,0,NA,104,0,NA,0,-1,NA,0,4,-19
"168","49mqxl65",24,4,4,-1,NA,50,1,105,105,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,6,5,0,NA,104,0,NA,0,-1,NA,0,0,-10
"169","49mqxl65",25,4,4,-1,NA,70,0,107,107,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,7,6,6,NA,104,0,NA,0,-1,NA,0,5,20
"170","49mqxl65",26,4,4,-1,NA,80,0,105,105,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,7,9,7,NA,104,0,NA,0,-1,NA,1,6,10
"171","49mqxl65",27,4,4,-1,NA,1,0,97,97,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,7,8,10,NA,104,0,NA,0,-1,NA,1,9,-79
"172","49mqxl65",28,4,4,-1,NA,70,0,100,100,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,7,8,8,NA,104,0,NA,0,-1,NA,1,8,69
"173","49mqxl65",29,4,4,-1,NA,70,0,95,95,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,8,10,8,NA,104,0,NA,0,-1,NA,1,8,0
"174","49mqxl65",30,4,4,-1,NA,50,0,93,93,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,8,10,10,NA,104,0,NA,0,-1,NA,1,10,-20
"175","49mqxl65",31,4,4,-1,NA,80,0,100,100,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,8,11,8,NA,104,0,NA,0,-1,NA,1,10,30
"176","49mqxl65",32,4,4,-1,NA,78,0,105,105,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,8,8,8,NA,104,0,NA,0,-1,NA,1,11,-2
"177","49mqxl65",33,4,4,-1,NA,90,0,100,100,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,9,9,7,NA,104,0,NA,0,-1,NA,1,8,12
"178","49mqxl65",34,4,4,-1,NA,70,0,90,90,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,9,9,9,NA,104,0,NA,0,-1,NA,1,9,-20
"179","49mqxl65",35,4,4,-1,NA,70,0,89,89,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,9,8,8,NA,104,0,NA,0,-1,NA,1,9,0
"180","49mqxl65",36,4,4,-1,NA,60,0,85,85,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,9,6,6,NA,104,0,NA,0,-1,NA,1,8,-10
"181","49mqxl65",37,4,4,-1,NA,50,0,80,80,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,10,9,7,NA,104,0,NA,0,-1,NA,1,6,-10
"182","49mqxl65",38,4,4,0,1,80,0,65,80,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,1,0.35,0,10,9,8,0,104,0,NA,0,-1,NA,1,9,30
"183","49mqxl65",39,4,4,-1,NA,50,0,80,80,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,10,9,9,NA,104,0,NA,0,0,1,1,9,-30
"184","49mqxl65",40,4,4,1,0,80,0,52,78,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,2,0.7,0,10,7,7,1,104,0,NA,0,-1,NA,1,9,30
"185","49mqxl65",41,4,4,-1,NA,70,0,80,80,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,11,2,0,NA,104,0,NA,0,1,0,1,7,-10
"186","49mqxl65",42,4,4,-1,NA,60,0,80,80,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,11,3,0,NA,104,0,NA,0,-1,NA,0,2,-10
"187","49mqxl65",43,4,4,-1,NA,70,0,86,86,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,11,0,0,NA,104,0,NA,0,-1,NA,0,3,10
"188","49mqxl65",44,4,4,-1,NA,80,0,90,90,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,11,1,0,NA,104,0,NA,0,-1,NA,0,0,10
"189","49mqxl65",45,4,4,-1,NA,80,0,95,95,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,12,1,0,NA,104,0,NA,0,-1,NA,0,1,0
"190","49mqxl65",46,4,4,-1,NA,70,0,95,95,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,12,1,0,NA,104,0,NA,0,-1,NA,0,1,-10
"191","49mqxl65",47,4,4,-1,NA,90,0,110,110,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,12,0,0,NA,104,0,NA,0,-1,NA,0,1,20
"192","49mqxl65",48,4,4,-1,NA,100,0,110,110,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,21,"Woman","Social sciences","Center",3.8,0,NA,NA,12,1,0,NA,104,0,NA,0,-1,NA,0,0,10
"193","49mqxl65",1,5,5,-1,NA,10,1,50,50,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,0,NA,NA,1,4,2,NA,105,1,NA,NA,NA,NA,NA,NA,NA
"194","49mqxl65",2,5,5,1,1,80,1,185,75,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,2,0.4,1,1,8,8,1,105,1,NA,1,-1,NA,0,4,70
"195","49mqxl65",3,5,5,1,1,80,1,190,70,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,2,0.4,1,1,8,8,1,105,1,0,1,1,1,1,8,0
"196","49mqxl65",4,5,5,0,1,80,1,180,80,1,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,1,0.2,1,1,7,7,1,105,1,0,1,1,1,1,8,0
"197","49mqxl65",5,5,5,0,1,90,1,100,90,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,1,0.2,1,2,4,4,1,105,1,0,1,0,1,1,7,10
"198","49mqxl65",6,5,5,1,0,97,1,105,95,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,2,0.4,1,2,4,6,0,105,1,-1,1,0,1,0,4,7
"199","49mqxl65",7,5,5,0,1,97,1,100,97,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,1,0.2,1,2,5,5,1,105,1,1,1,1,0,0,4,0
"200","49mqxl65",8,5,5,-1,NA,99,1,99,99,0,0,20," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,0,NA,NA,2,3,1,NA,105,1,NA,1,0,1,0,5,2
"201","49mqxl65",9,5,5,1,0,80,0.36,86,80,1,1,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,2,0.7,0,3,6,4,1,105,0,NA,1,-1,NA,0,3,-19
"202","49mqxl65",10,5,5,-1,NA,90,1,90,90,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,0,NA,NA,3,4,4,NA,105,1,NA,0,1,0,1,6,10
"203","49mqxl65",11,5,5,-1,NA,95,1,96,96,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,0,NA,NA,3,3,5,NA,105,1,NA,1,-1,NA,0,4,5
"204","49mqxl65",12,5,5,0,1,99,1,165,99,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,1,0.35,1,3,7,7,1,105,1,NA,1,-1,NA,0,3,4
"205","49mqxl65",13,5,5,1,1,99,1,101,99,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,2,0.7,1,4,4,6,1,105,1,0,1,0,1,1,7,0
"206","49mqxl65",14,5,5,-1,NA,99,1,100,100,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,0,NA,NA,4,4,4,NA,105,1,NA,1,1,1,0,4,0
"207","49mqxl65",15,5,5,1,1,120,1,130,100,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,2,0.7,1,4,8,8,1,105,1,NA,1,-1,NA,0,4,21
"208","49mqxl65",16,5,5,1,0,120,1,100,100,0,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,2,0.7,1,4,3,5,0,105,1,-1,1,1,1,1,8,0
"209","49mqxl65",17,5,5,1,1,120,1,80,100,1,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,2,1.2,0,5,6,0,0,105,0,1,1,1,0,0,3,0
"210","49mqxl65",18,5,5,-1,NA,90,1,90,90,0,0,60," To increase my own earnings"," To increase my own earnings",NA,NA,20,"Woman","Science, technology, engineering and mathematics","Left",3.5,0,NA,NA,5,2,0,NA,105,0,NA,0,1,1,1,6,-30
